"applno","productno","marketingstatusid","tecodestr","tecode"
90960,4,1,"AB",2
90960,5,1,"AB",2
90960,6,1,"AB",2
90961,1,1,"AB",2
90961,2,1,"AB",2
90962,1,1,"AB",2
90963,1,1,"AP",52
90964,1,1,"AB",2
90964,2,1,"AB",2
90968,1,1,"AA",1
90970,1,1,"AB",2
90970,2,1,"AB",2
90973,1,1,"AB",2
90974,1,1,"AB",2
90975,1,1,"AB",2
90978,1,1,"AB",2
90978,2,1,"AB",2
90978,3,1,"AB",2
90979,1,1,"AB",2
90981,1,1,"AP",52
90982,1,1,"AT",56
90984,1,1,"AB",2
90984,2,1,"AB",2
90988,1,1,"AA",1
90992,1,1,"AA",1
90999,1,1,"AB",2
90999,2,1,"AB",2
90999,3,1,"AB",2
91001,1,1,"AB",2
91001,2,1,"AB",2
91001,4,1,"AB",2
91004,1,1,"AA",1
91007,1,1,"AP",52
91008,1,1,"AB",2
91008,2,1,"AB",2
91008,3,1,"AB",2
91011,1,1,"AB",2
91018,1,1,"AB",2
91020,1,1,"AB",2
91022,1,1,"AB4",40
91022,2,1,"AB4",40
91022,3,1,"AB4",40
91022,4,1,"AB4",40
91022,5,1,"AB4",40
91022,6,1,"AB4",40
91023,1,1,"AB",2
91024,1,1,"AB",2
91024,2,1,"AB",2
91024,3,1,"AB",2
91027,1,1,"AB",2
91028,1,1,"AB",2
91030,1,1,"AP",52
91031,1,1,"AP",52
91031,2,1,"AP",52
91032,1,1,"AP",52
91032,2,1,"AP",52
91033,1,1,"AO",51
91036,1,1,"AB",2
91036,2,1,"AB",2
91037,1,1,"AB",2
91038,1,1,"AB",2
91038,2,1,"AB",2
91038,3,1,"AB",2
91038,4,1,"AB",2
91038,5,1,"AB",2
91038,6,1,"AB",2
91039,1,1,"AP",52
91041,1,1,"AP",52
91041,2,1,"AP",52
91042,1,1,"AA",1
91044,1,1,"AB",2
91045,1,1,"AP",52
91048,1,1,"AP",52
91048,2,1,"AP",52
91049,1,1,"AP",52
91049,2,1,"AP",52
91049,3,1,"AP",52
91049,4,1,"AP",52
91050,1,1,"AB",2
91051,1,1,"AB",2
91052,1,1,"AB",2
91053,1,1,"AB",2
91053,2,1,"AB",2
91053,3,1,"AB",2
91062,1,1,"AP",52
91063,1,1,"AP",52
91063,2,1,"AP",52
91063,3,1,"AP",52
91063,4,1,"AP",52
91065,1,1,"AP",52
91065,2,1,"AP",52
91072,1,1,"AB",2
91072,2,1,"AB",2
91072,3,1,"AB",2
91072,4,1,"AB",2
91073,1,1,"AB2",20
91078,1,1,"AA",1
91079,1,1,"AB",2
91079,2,1,"AB",2
91079,3,1,"AB",2
91083,1,1,"AB",2
91083,2,1,"AB",2
91089,1,1,"AP",52
91090,1,1,"AB",2
91091,1,1,"AA",1
91093,1,1,"AB",2
91093,2,1,"AB",2
91095,1,1,"AB",2
91095,2,1,"AB",2
91095,3,1,"AB",2
91099,1,1,"AB",2
91099,2,1,"AB",2
91099,3,1,"AB",2
91099,4,1,"AB",2
91101,1,1,"AP",52
91102,1,1,"AA",1
91103,1,1,"AB",2
91103,2,1,"AB",2
91103,3,1,"AB",2
91104,1,1,"AP",52
91104,2,1,"AP",52
91105,1,1,"AB",2
91106,1,1,"AP",52
91108,1,1,"AP",52
91108,2,1,"AP",52
91108,3,1,"AP",52
91113,1,1,"AB",2
91113,2,1,"AB",2
91113,3,1,"AB",2
91114,1,1,"AB",2
91114,2,1,"AB",2
91114,3,1,"AB",2
91115,1,1,"AP",52
91115,2,1,"AP",52
91117,1,1,"AP",52
91118,1,1,"AB",2
91118,4,1,"AB",2
91118,5,1,"AB",2
91118,6,1,"AB",2
91118,8,1,"AB",2
91120,1,1,"AO",51
91123,1,1,"AB",2
91123,2,1,"AB",2
91123,3,1,"AB",2
91124,1,1,"AB",2
91124,2,1,"AB",2
91124,3,1,"AB",2
91128,1,1,"AB",2
91128,2,1,"AB",2
91129,1,1,"AB",2
91129,2,1,"AB",2
91129,3,1,"AB",2
91133,1,1,"AA",1
91133,2,1,"AA",1
91134,1,1,"AB",2
91134,2,1,"AB",2
91134,3,1,"AB",2
91136,1,1,"AP",52
91136,2,1,"AP",52
91137,2,1,"AP",52
91144,1,1,"AB",2
91145,1,1,"AA",1
91149,1,1,"AB",2
91149,2,1,"AB",2
91151,1,1,"AB",2
91151,2,1,"AB",2
91151,3,1,"AB",2
91152,1,1,"AP",52
91153,1,1,"AB",2
91153,2,1,"AB",2
91153,3,1,"AB",2
91154,1,1,"AB",2
91154,2,1,"AB",2
91154,3,1,"AB",2
91154,4,1,"AB",2
91155,1,1,"AB",2
91155,2,1,"AB",2
91156,1,1,"AA",1
91158,1,1,"AB",2
91159,1,1,"AB",2
91159,2,1,"AB",2
91159,3,1,"AB",2
91161,1,1,"AB",2
91163,1,1,"AB",2
91163,2,1,"AB",2
91163,3,1,"AB",2
91164,1,1,"AB",2
91166,1,1,"AB",2
91166,2,1,"AB",2
91166,3,1,"AB",2
91168,1,1,"AB",2
91169,1,1,"AB",2
91169,2,1,"AB",2
91169,3,1,"AB",2
91170,1,1,"AP",52
91174,1,1,"AB",2
91174,2,1,"AB",2
91176,1,1,"AB",2
91176,2,1,"AB",2
91176,3,1,"AB",2
91179,1,1,"AB",2
91179,2,1,"AB",2
91179,3,1,"AB",2
91181,1,1,"AP",52
91182,1,1,"AA",1
91182,2,1,"AA",1
91184,1,1,"AB",2
91184,2,1,"AB",2
91184,3,1,"AB",2
91186,1,1,"AP",52
91188,1,1,"AA",1
91189,1,1,"AA",1
91190,1,1,"AB",2
91190,2,1,"AB",2
91191,1,1,"AB",2
91193,1,1,"AP",52
91193,2,1,"AP",52
91193,3,1,"AP",52
91195,1,1,"AB",2
91195,2,1,"AB",2
91195,3,1,"AB",2
91198,1,1,"AB",2
91198,2,1,"AB",2
91199,1,1,"AP",52
91200,1,1,"AB",2
91200,2,1,"AB",2
91200,3,1,"AB",2
91204,1,1,"AB",2
91205,1,1,"AB",2
91209,1,1,"AB2",20
91210,1,1,"AB",2
91211,1,1,"AB",2
91211,2,1,"AB",2
91212,1,1,"AB",2
91212,2,1,"AB",2
91216,1,1,"AB",2
91220,1,1,"AB",2
91220,2,1,"AB",2
91220,4,1,"AB",2
91220,6,1,"AB",2
91226,1,1,"AB",2
91226,2,1,"AB",2
91226,3,1,"AB",2
91226,4,1,"AB",2
91231,1,1,"AB",2
91231,2,1,"AB",2
91232,1,1,"AB",2
91234,1,1,"AB",2
91235,1,1,"AB",2
91235,2,1,"AB",2
91235,3,1,"AB",2
91235,4,1,"AB",2
91236,1,1,"AB",2
91236,2,1,"AB",2
91236,3,1,"AB",2
91238,1,1,"AA",1
91240,1,1,"AB",2
91240,2,1,"AB",2
91244,1,1,"AO",51
91245,1,1,"AP",52
91246,1,1,"AP",52
91246,2,1,"AP",52
91247,1,1,"AB",2
91248,1,1,"AB",2
91248,2,1,"AB",2
91249,1,1,"AB",2
91256,1,1,"AA",1
91256,2,1,"AA",1
91256,3,1,"AA",1
91256,4,1,"AA",1
91261,1,1,"AB",2
91261,2,1,"AB",2
91263,1,1,"AA",1
91264,1,1,"AB",2
91265,1,1,"AB",2
91265,2,1,"AB",2
91265,3,1,"AB",2
91265,4,1,"AB",2
91267,1,1,"AB",2
91267,2,1,"AB",2
91268,2,1,"AP",52
91269,1,1,"AB",2
91269,2,1,"AB",2
91272,1,1,"AB",2
91272,2,1,"AB",2
91272,3,1,"AB",2
91273,1,1,"AB",2
91273,2,1,"AB",2
91274,1,1,"AP",52
91276,1,1,"AB",2
91276,2,1,"AB",2
91279,1,1,"AB",2
91279,2,1,"AB",2
91279,3,1,"AB",2
91279,4,1,"AB",2
91279,5,1,"AB",2
91279,6,1,"AB",2
91280,1,1,"AP",52
91282,1,1,"AB",2
91283,1,1,"AB",2
91283,2,1,"AB",2
91284,1,1,"AP",52
91285,1,1,"AB",2
91285,2,1,"AB",2
91286,1,1,"AA",1
91288,1,1,"AA",1
91289,1,1,"AB",2
91294,1,1,"AB",2
91295,1,1,"AA",1
91297,1,1,"AP",52
91298,1,1,"AB",2
91298,2,1,"AB",2
91298,3,1,"AB",2
91300,1,1,"AB",2
91302,1,1,"AB",2
91303,1,1,"AB",2
91305,1,1,"AB",2
91305,2,1,"AB",2
91305,3,1,"AB",2
91306,1,1,"AT",56
91307,1,1,"AP",52
91308,1,1,"AB",2
91310,1,1,"AA",1
91310,2,1,"AA",1
91312,1,1,"AB",2
91313,1,1,"AB",2
91313,2,1,"AB",2
91313,3,1,"AB",2
91313,4,1,"AB",2
91313,5,1,"AB",2
91314,1,1,"AB",2
91316,1,1,"AP",52
91316,2,1,"AP",52
91316,3,1,"AP",52
91316,4,1,"AP",52
91322,1,1,"AB",2
91323,1,1,"AB2",20
91325,1,1,"AB1",3
91326,1,1,"AB",2
91326,2,1,"AB",2
91329,1,1,"AP",52
91330,1,1,"AP",52
91332,1,1,"AB",2
91333,1,1,"AP",52
91338,1,1,"AB",2
91338,2,1,"AB",2
91342,1,1,"AA",1
91343,1,1,"AB",2
91343,2,1,"AB",2
91343,3,1,"AB",2
91345,1,1,"AB",2
91346,1,1,"AB",2
91348,1,1,"AB",2
91351,1,1,"AB",2
91351,2,1,"AB",2
91351,3,1,"AB",2
91352,1,1,"AB",2
91352,2,1,"AB",2
91352,3,1,"AB",2
91356,1,1,"AB",2
91356,2,1,"AB",2
91357,1,1,"AB",2
91357,2,1,"AB",2
91357,3,1,"AB",2
91357,4,1,"AB",2
91357,5,1,"AB",2
91358,1,1,"AP",52
91358,2,1,"AP",52
91358,3,1,"AP",52
91359,1,1,"AA",1
91360,1,1,"AB",2
91360,2,1,"AB",2
91363,1,1,"AP",52
91365,1,1,"AP",52
91365,2,1,"AP",52
91367,1,1,"AB",2
91367,2,1,"AB",2
91367,3,1,"AB",2
91367,4,1,"AB",2
91368,1,1,"AB",2
91368,2,1,"AB",2
91368,3,1,"AB",2
91369,1,1,"AB",2
91369,2,1,"AB",2
91370,1,1,"AB",2
91370,2,1,"AB",2
91370,3,1,"AB",2
91375,1,1,"AP",52
91375,2,1,"AP",52
91375,3,1,"AP",52
91377,1,1,"AP",52
91377,2,1,"AP",52
91382,1,1,"AB",2
91382,2,1,"AB",2
91382,3,1,"AB",2
91383,1,1,"AA",1
91384,1,1,"AA",1
91387,1,1,"AT",56
91388,1,1,"AB",2
91388,2,1,"AB",2
91388,3,1,"AB",2
91388,4,1,"AB",2
91388,5,1,"AB",2
91388,6,1,"AB",2
91388,7,1,"AB",2
91390,1,1,"AB",2
91390,2,1,"AB",2
91390,3,1,"AB",2
91390,4,1,"AB",2
91392,1,1,"AP",52
91393,1,1,"AB",2
91393,2,1,"AB",2
91393,3,1,"AB",2
91393,4,1,"AB",2
91393,5,1,"AB",2
91394,1,1,"AB",2
91395,1,1,"AB",2
91395,2,1,"AB",2
91395,3,1,"AB",2
91395,4,1,"AB",2
91395,5,1,"AB",2
91397,1,1,"AP",52
91397,2,1,"AP",52
91397,3,1,"AP",52
91398,1,1,"AB",2
91399,1,1,"AB",2
91399,2,1,"AB",2
91401,1,1,"AB",2
91401,2,1,"AB",2
91404,1,1,"AP",52
91404,2,1,"AP",52
91406,1,1,"AP",52
91407,1,1,"AA",1
91408,1,1,"AB",2
91409,1,1,"AB",2
91412,1,1,"AB",2
91412,2,1,"AB",2
91412,3,1,"AB",2
91413,1,1,"AA",1
91413,2,1,"AA",1
91414,1,1,"AB",2
91414,2,1,"AB",2
91415,1,1,"AB",2
91415,2,1,"AB",2
91415,3,1,"AB",2
91415,4,1,"AB",2
91416,1,1,"AB",2
91416,2,1,"AB",2
91416,3,1,"AB",2
91417,1,1,"AB",2
91418,1,1,"AP",52
91422,1,1,"AB",2
91422,2,1,"AB",2
91424,1,1,"AB",2
91424,3,1,"AB",2
91424,4,1,"AB",2
91425,1,1,"AB1",3
91426,1,1,"AB",2
91426,2,1,"AB",2
91426,3,1,"AB",2
91427,1,1,"AB",2
91430,1,1,"AB",2
91430,2,1,"AB",2
91431,1,1,"AB",2
91431,2,1,"AB",2
91431,3,1,"AB",2
91431,4,1,"AB",2
91431,5,1,"AB",2
91431,6,1,"AB",2
91432,1,1,"AB",2
91432,2,1,"AB",2
91433,1,1,"AB",2
91433,2,1,"AB",2
91433,3,1,"AB",2
91434,1,1,"AB",2
91434,2,1,"AB",2
91434,3,1,"AB",2
91434,4,1,"AB",2
91434,5,1,"AB",2
91434,6,1,"AB",2
91436,1,1,"AP",52
91437,1,1,"AB",2
91440,1,1,"AB",2
91441,1,1,"AB",2
91441,2,1,"AB",2
91443,1,1,"AB",2
91443,2,1,"AB",2
91444,1,1,"AB",2
91448,1,1,"AB",2
91448,2,1,"AB",2
91448,3,1,"AB",2
91449,1,1,"AT",56
91450,1,1,"AB",2
91450,2,1,"AB",2
91450,3,1,"AB",2
91450,4,1,"AB",2
91450,5,1,"AB",2
91451,1,1,"AA",1
91452,1,1,"AB",2
91453,1,1,"AB",2
91454,1,1,"AB",2
91455,1,1,"AB",2
91455,2,1,"AB",2
91457,1,1,"AP",52
91458,1,1,"AP",52
91458,2,1,"AP",52
91459,1,1,"AB1",3
91459,2,1,"AB1",3
91459,3,1,"AB1",3
91464,1,1,"AB",2
91464,2,1,"AB",2
91465,1,1,"AP",52
91467,1,1,"AB",2
91471,1,1,"AB",2
91476,1,1,"AB",2
91476,2,1,"AB",2
91479,1,1,"AB",2
91480,1,1,"AB",2
91480,2,1,"AB",2
91480,3,1,"AB",2
91482,1,1,"AB",2
91482,2,1,"AB",2
91483,1,1,"AA",1
91485,1,1,"AP",52
91487,1,1,"AP",52
91487,2,1,"AP",52
91487,3,1,"AP",52
91488,1,1,"AP",52
91489,1,1,"AP",52
91490,1,1,"AB",2
91490,2,1,"AB",2
91490,3,1,"AB",2
91490,4,1,"AB",2
91490,5,1,"AB",2
91491,1,1,"AB",2
91491,2,1,"AB",2
91491,3,1,"AB",2
91491,4,1,"AB",2
91493,1,1,"AP",52
91495,1,1,"AP",52
91496,1,1,"AB",2
91497,1,1,"AB",2
91497,2,1,"AB",2
91497,3,1,"AB",2
91498,1,1,"AB",2
91502,1,1,"AB",2
91502,2,1,"AB",2
91502,3,1,"AB",2
91503,1,1,"AP",52
91503,2,1,"AP",52
91509,1,1,"AB",2
91513,1,1,"AB",2
91514,1,1,"AT",56
91516,1,1,"AP",52
91517,1,1,"AB",2
91517,2,1,"AB",2
91517,3,1,"AB",2
91520,1,1,"AB2",20
91524,1,1,"AB",2
91524,2,1,"AB",2
91524,3,1,"AB",2
91525,1,1,"AP",52
91526,1,1,"AP",52
91528,1,1,"AA",1
91534,1,1,"AP",52
91540,1,1,"AP",52
91541,1,1,"AB",2
91541,2,1,"AB",2
91541,3,1,"AB",2
91542,1,1,"AP",52
91544,1,1,"AB",2
91546,1,1,"AP",52
91549,1,1,"AB",2
91550,1,1,"AT",56
91552,1,1,"AB",2
91553,1,1,"AB",2
91554,1,1,"AP",52
91557,1,1,"AB",2
91557,2,1,"AB",2
91558,1,1,"AB",2
91558,2,1,"AB",2
91559,1,1,"AT",56
91560,1,1,"AB",2
91561,1,1,"AB",2
91563,1,1,"AB",2
91563,2,1,"AB",2
91564,1,1,"AP",52
91568,1,1,"AB",2
91569,1,1,"AB",2
91569,2,1,"AB",2
91572,1,1,"AB",2
91573,1,1,"AB",2
91575,1,1,"AB",2
91576,1,1,"AB",2
91577,1,1,"AB",2
91585,1,1,"AB",2
91585,2,1,"AB",2
91586,1,1,"AA",1
91588,1,1,"AB",2
91588,2,1,"AB",2
91589,1,1,"AN",50
91590,1,1,"AB",2
91590,2,1,"AB",2
91590,3,1,"AB",2
91591,1,1,"AB",2
91592,2,1,"AB",2
91594,1,1,"AP",52
91594,2,1,"AP",52
91594,3,1,"AP",52
91595,1,1,"AB",2
91596,1,1,"AP",52
91599,1,1,"AP",52
91599,2,1,"AP",52
91600,1,1,"AB",2
91601,1,1,"AA",1
91601,2,1,"AA",1
91602,1,1,"AP",52
91604,1,1,"AB",2
91604,2,1,"AB",2
91604,3,1,"AB",2
91604,4,1,"AB",2
91605,1,1,"AB",2
91605,2,1,"AB",2
91605,3,1,"AB",2
91605,4,1,"AB",2
91606,1,1,"AB",2
91606,2,1,"AB",2
91607,1,1,"AB2",20
91607,2,1,"AB2",20
91607,3,1,"AB2",20
91608,1,1,"AB",2
91609,1,1,"AB2",20
91609,2,1,"AB2",20
91609,3,1,"AB2",20
91610,1,1,"AB",2
91612,1,1,"AB",2
91612,2,1,"AB",2
91612,3,1,"AB",2
91612,4,1,"AB",2
91613,1,1,"AP",52
91613,2,1,"AP",52
91614,1,1,"AP",52
91616,1,1,"AB",2
91617,1,1,"AB",2
91617,2,1,"AB",2
91617,3,1,"AB",2
91619,1,1,"AB",2
91619,2,1,"AB",2
91620,1,1,"AP",52
91621,1,1,"AA",1
91623,1,1,"AP",52
91624,1,1,"AB",2
91624,2,1,"AB",2
91624,3,1,"AB",2
91624,4,1,"AB",2
91625,1,1,"AB",2
91625,2,1,"AB",2
91625,3,1,"AB",2
91626,1,1,"AT",56
91627,1,1,"AP",52
91629,1,1,"AB",2
91629,2,1,"AB",2
91629,3,1,"AB",2
91630,1,1,"AA",1
91630,2,1,"AA",1
91632,1,1,"AB",2
91633,1,1,"AB",2
91633,2,1,"AB",2
91633,3,1,"AB",2
91633,4,1,"AB",2
91634,1,1,"AB",2
91636,1,1,"AB",2
91637,1,1,"AP",52
91640,1,1,"AB",2
91643,1,1,"AB",2
91646,1,1,"AP",52
91648,1,1,"AB",2
91648,2,1,"AB",2
91648,3,1,"AB",2
91649,1,1,"AB",2
91649,2,1,"AB",2
91650,1,1,"AB",2
91650,2,1,"AB",2
91650,3,1,"AB",2
91652,1,1,"AB",2
91652,2,1,"AB",2
91652,3,1,"AB",2
91656,1,1,"AB",2
91656,2,1,"AB",2
91656,3,1,"AB",2
91657,1,1,"AP",52
91658,1,1,"AB",2
91658,2,1,"AB",2
91659,1,1,"AP",52
91661,1,1,"AB",2
91663,1,1,"AB",2
91664,1,1,"AB3",30
91664,2,1,"AB3",30
91665,1,1,"AP",52
91667,1,1,"AB",2
91667,2,1,"AB",2
91670,1,1,"AA",1
91671,1,1,"AB",2
91672,1,1,"AB",2
91672,2,1,"AB",2
91672,3,1,"AB",2
91673,1,1,"AB",2
91673,2,1,"AB",2
91673,3,1,"AB",2
91673,4,1,"AB",2
91674,1,1,"AB",2
91675,1,1,"AA",1
91676,1,1,"AP",52
91676,2,1,"AP",52
91678,1,1,"AA",1
91680,1,1,"AB",2
91681,1,1,"AB",2
91682,1,1,"AP",52
91682,2,1,"AP",52
91683,1,1,"AB",2
91683,2,1,"AB",2
91683,3,1,"AB",2
91683,4,1,"AB",2
91683,5,1,"AB",2
91683,6,1,"AB",2
91684,1,1,"AP",52
91688,1,1,"AB",2
91689,1,1,"AB",2
91689,2,1,"AB",2
91689,3,1,"AB",2
91689,4,1,"AB",2
91691,1,1,"AT",56
91693,1,1,"AB",2
91695,1,1,"BX",151
91695,2,1,"BX",151
91695,3,1,"BX",151
91695,4,1,"BX",151
125504,1,1,"TBD",999
125511,1,1,"TBD",999
125511,2,1,"TBD",999
125511,3,1,"TBD",999
125511,4,1,"TBD",999
200002,1,1,"AP",52
200002,2,1,"AP",52
200022,1,1,"AB",2
200022,2,1,"AB",2
200043,1,1,"AB",2
200043,2,1,"AB",2
200043,3,1,"AB",2
200044,1,1,"AB",2
200044,2,1,"AB",2
200044,3,1,"AB",2
200065,1,1,"AB",2
200068,1,1,"AB",2
200104,1,1,"AB",2
200104,2,1,"AB",2
200104,3,1,"AB",2
200104,4,1,"AB",2
200104,5,1,"AB",2
200104,6,1,"AB",2
200104,7,1,"AB",2
200104,8,1,"AB",2
200104,9,1,"AB",2
200122,1,1,"AP",52
200142,1,1,"AB",2
200143,1,1,"AB",2
200144,1,1,"AP",52
200145,1,1,"AP",52
200145,2,1,"AP",52
200145,3,1,"AP",52
200151,1,1,"AB1",3
200151,2,1,"AB1",3
200151,3,1,"AB1",3
200154,1,1,"AP",52
200154,2,1,"AP",52
200155,1,1,"AB",2
200155,2,1,"AB",2
200158,1,1,"AB",2
200158,2,1,"AB",2
200159,1,1,"AP",52
200160,1,1,"AB",2
200161,1,1,"AB",2
200166,1,1,"AA",1
200166,2,1,"AA",1
200169,1,1,"AA",1
200170,1,1,"AP",52
200170,2,1,"AP",52
200171,1,1,"AP",52
200173,1,1,"AB",2
200174,1,1,"AB",2
200175,1,1,"AB",2
200175,2,1,"AB",2
200175,3,1,"AB",2
200175,4,1,"AB",2
200175,5,1,"AB",2
200177,1,1,"AA",1
200181,1,1,"AB",2
200183,1,1,"AP",52
200185,1,1,"AB",2
200185,2,1,"AB",2
200197,1,1,"AB",2
200219,1,1,"AP",52
200220,1,1,"AB",2
200220,2,1,"AB",2
200221,1,1,"AB",2
200221,2,1,"AB",2
200221,3,1,"AB",2
200221,4,1,"AB",2
200222,1,1,"AP",52
200243,1,1,"AA",1
200245,1,1,"AB1",3
200248,1,1,"AB",2
200250,1,1,"AB",2
200250,2,1,"AB",2
200250,3,1,"AB",2
200263,1,1,"AB",2
200263,2,1,"AB",2
200263,3,1,"AB",2
200264,1,1,"AB",2
200264,2,1,"AB",2
200265,1,1,"AB",2
200265,2,1,"AB",2
200266,1,1,"AB",2
200266,2,1,"AB",2
200268,1,1,"AB",2
200268,2,1,"AB",2
200268,3,1,"AB",2
200270,1,1,"AB",2
200272,1,1,"AA",1
200274,1,1,"AB",2
200275,1,1,"AB",2
200290,1,1,"AB",2
200290,2,1,"AB",2
200290,3,1,"AB",2
200292,1,1,"AB",2
200292,2,1,"AB",2
200294,1,1,"AA",1
200294,2,1,"AA",1
200295,1,1,"AB",2
200295,2,1,"AB",2
200295,3,1,"AB",2
200296,1,1,"AB",2
200296,2,1,"AB",2
200296,3,1,"AB",2
200298,1,1,"AB",2
200300,1,1,"AP",52
200300,2,1,"AP",52
200302,1,1,"AB",2
200343,1,1,"AA",1
200363,1,1,"AB",2
200363,2,1,"AB",2
200363,3,1,"AB",2
200363,4,1,"AB",2
200363,5,1,"AB",2
200363,6,1,"AB",2
200383,1,1,"AB",2
200384,1,1,"AB",2
200386,1,1,"AA",1
200403,1,1,"AP",52
200403,2,1,"AP",52
200403,3,1,"AP",52
200405,1,1,"AB",2
200405,2,1,"AB",2
200407,1,1,"AB",2
200411,1,1,"AB",2
200411,2,1,"AB",2
200411,3,1,"AB",2
200411,4,1,"AB",2
200411,5,1,"AB",2
200411,6,1,"AB",2
200429,1,1,"AB",2
200429,2,1,"AB",2
200429,3,1,"AB",2
200431,1,1,"AB",2
200431,2,1,"AB",2
200431,3,1,"AB",2
200431,4,1,"AB",2
200431,5,1,"AB",2
200435,1,1,"AB",2
200435,2,1,"AB",2
200435,3,1,"AB",2
200435,4,1,"AB",2
200435,5,1,"AB",2
200456,1,1,"AB",2
200456,2,1,"AB",2
200462,1,1,"AB",2
200462,3,1,"AB",2
200462,4,1,"AB",2
200462,5,1,"AB",2
200462,6,1,"AB",2
200463,1,1,"AB",2
200465,1,1,"AB",2
200465,2,1,"AB",2
200465,3,1,"AB",2
200465,4,1,"AB",2
200465,5,1,"AB",2
200465,6,1,"AB",2
200465,7,1,"AB",2
200465,8,1,"AB",2
200465,9,1,"AB",2
200465,10,1,"AB",2
200465,11,1,"AB",2
200477,1,1,"AB",2
200477,2,1,"AB",2
200477,3,1,"AB",2
200477,4,1,"AB",2
200477,5,1,"AB",2
200482,1,1,"AB",2
200482,2,1,"AB",2
200483,1,1,"AB",2
200483,2,1,"AB",2
200484,1,1,"AB",2
200484,2,1,"AB",2
200490,1,1,"AB",2
200491,1,1,"AB2",20
200491,2,1,"AB2",20
200491,3,1,"AB2",20
200492,1,1,"AB",2
200493,1,1,"AB",2
200494,1,1,"AB",2
200495,1,1,"AB",2
200495,2,1,"AB",2
200502,1,1,"AB",2
200502,2,1,"AB",2
200503,1,1,"AB1",3
200503,2,1,"AB1",3
200503,3,1,"AB1",3
200510,1,1,"AP",52
200529,1,1,"AB",2
200532,1,1,"AB",2
200532,2,1,"AB",2
200532,3,1,"AB",2
200534,1,1,"AB",2
200535,1,1,"AA",1
200535,2,1,"AA",1
200538,1,1,"AB",2
200540,1,1,"AB",2
200540,2,1,"AB",2
200541,1,1,"AB",2
200562,1,1,"AB",2
200562,2,1,"AB",2
200562,3,1,"AB",2
200562,4,1,"AB",2
200563,1,1,"AB",2
200563,2,1,"AB",2
200565,1,1,"AB",2
200582,1,1,"AP",52
200602,1,1,"AA",1
200602,2,1,"AA",1
200626,1,1,"AB",2
200626,2,1,"AB",2
200626,3,1,"AB",2
200626,4,1,"AB",2
200629,1,1,"AB",2
200629,2,1,"AB",2
200630,1,1,"AB2",20
200644,1,1,"AP",52
200645,1,1,"AB",2
200647,1,1,"AP",52
200648,1,1,"AP",52
200651,1,1,"AB",2
200651,2,1,"AB",2
200652,1,1,"AB",2
200652,2,1,"AB",2
200653,1,1,"AB",2
200653,2,1,"AB",2
200654,1,1,"AB",2
200672,1,1,"AB",2
200672,2,1,"AB",2
200672,3,1,"AB",2
200672,4,1,"AB",2
200672,5,1,"AB",2
200673,1,1,"AP",52
200673,2,1,"AP",52
200674,1,1,"AP",52
200674,2,1,"AP",52
200674,3,1,"AP",52
200675,1,1,"AB",2
200690,1,1,"AB2",20
200690,2,1,"AB2",20
200691,1,1,"AB",2
200694,1,1,"AB",2
200694,2,1,"AB",2
200694,3,1,"AB",2
200694,4,1,"AB",2
200695,1,1,"AB3",30
200734,1,1,"AB",2
200735,1,1,"AB",2
200737,1,1,"AA",1
200737,2,1,"AA",1
200737,3,1,"AA",1
200737,4,1,"AA",1
200739,1,1,"AB",2
200739,2,1,"AB",2
200739,3,1,"AB",2
200739,4,1,"AB",2
200742,1,1,"AP",52
200744,1,1,"AB",2
200744,2,1,"AB",2
200747,1,1,"AB",2
200750,1,1,"AB",2
200750,2,1,"AB",2
200751,1,1,"AB",2
200751,3,1,"AB",2
200751,4,1,"AB",2
200751,5,1,"AB",2
200752,1,1,"AP",52
200752,2,1,"AP",52
200753,1,1,"AP",52
200753,2,1,"AP",52
200753,3,1,"AP",52
200770,1,1,"AA",1
200770,2,1,"AA",1
200770,3,1,"AA",1
200771,1,1,"AP",52
200771,2,1,"AP",52
200790,1,1,"AB",2
200795,1,1,"AP",52
200795,2,1,"AP",52
200795,3,1,"AP",52
200797,1,1,"AB",2
200797,2,1,"AB",2
200797,3,1,"AB",2
200797,4,1,"AB",2
200797,5,1,"AB",2
200810,1,1,"AT",56
200812,1,1,"AB",2
200812,2,1,"AB",2
200812,3,1,"AB",2
200812,4,1,"AB",2
200812,5,1,"AB",2
200812,6,1,"AB",2
200815,1,1,"AB",2
200815,2,1,"AB",2
200815,3,1,"AB",2
200821,1,1,"AB",2
200821,2,1,"AB",2
200822,1,1,"AB",2
200822,2,1,"AB",2
200822,3,1,"AB",2
200822,4,1,"AB",2
200822,5,1,"AB",2
200822,6,1,"AB",2
200822,7,1,"AB",2
200823,1,1,"AB",2
200823,2,1,"AB",2
200824,1,1,"AB",2
200824,2,1,"AB",2
200824,3,1,"AB",2
200824,4,1,"AB",2
200824,5,1,"AB",2
200825,1,1,"AB",2
200826,1,1,"AB",2
200826,2,1,"AB",2
200828,1,1,"AB",2
200828,2,1,"AB",2
200828,3,1,"AB",2
200828,4,1,"AB",2
200831,1,1,"AB",2
200833,1,1,"AP",52
200833,2,1,"AP",52
200834,1,1,"AB",2
200834,2,1,"AB",2
200834,3,1,"AB",2
200837,1,1,"AP",52
200837,2,1,"AP",52
200839,1,1,"AB",2
200839,2,1,"AB",2
200839,3,1,"AB",2
200855,1,1,"AP",52
200856,1,1,"AB",2
